id_tweet,texto,sentimento
859270934393479168,"@JaineHunteer @BTS_twt Showww!! Curto tbm, tenho escutado Rainbow e Led Zeppelin :)",positivo
860339687046750208,Gostei :) https:t.coBFsFk2nPPK,positivo
861040135147749376,Parabéns pra vcs gays que fazem esfoliação no rosto! Que dedicação. Eu não faço :(,negativo
859956063994613760,tão neném :( https:t.copijF3U4QQG,negativo
860907026465124352,@socratesmelo @moreaudobode @sr_k_ Nem sabia que vc usava Twitter. Apareça mais vezes :),positivo
859141086958284800,"Graças ao hate de todos os fãs de apop existe Cypher. Muito obrigada! Ah, e não chorem quando sair o Cypher PT.5.. :) #BTSBBMAs",positivo
858884411626057728,@pams_ch meu coração ta dolorido pam :( o q eu faço?,negativo
859798110968655872,@princesswhyhoe É verdadji kakaka  E vou-te tornar igual a mim :),positivo
859759789127106561,@brunoramires__ Não posso :(,negativo
859143672079712256,@LucolinhasW acho que esse ainda eh outro :(,negativo
859131637505949696,@arthurhma Eu fiquei com pena real dela quando ela falou que foi abusada sexualmente aos 11 anos!!!! A pobe :(,negativo
860965248098066432,@julyannemendonc @_Bozolina combina mesmo é tipo queijo e goiabada :),positivo
859376632930455552,QUE DROGA :(,negativo
859017862350086144,"@martavieiraxd Muito obrigado marta , digo te o mesmo :)",positivo
860262151839264772,Meu tcc :( https:t.copRwUhp1jxR,negativo
860157019562680325,PQP canCeLARAM o eVENTO :O !! :( https:t.coPhpAoaR1jH,negativo
860484353855541248,Venham la dar um giro cmg meu :(,negativo
861212515920904192,@anaabricola mas é vdd :(,negativo
860204359778525184,@ProjetoooHelp @BTS_twt MUTIRÃO NO @ProjetoooHelp SIGAM E ATIVEM AS NOTIFICAÇÕES! :)  BOGO SIPDA I vote for https:t.co1A5yBv1SvC,positivo
860141208949207040,@elisabetevido nao entendi cláusula mandato :(,negativo
861055973418573825,"meu amorzinho foi embora, o que será de mim agora? Dormir não consigo :(",negativo
859369493080018949,"Em comemoração ao dia do trabalho :) Cupom: CODE8 -&gt; https:t.coiDWHpCNwrz Usar no Carrinho de compras, válido at https:t.co7RNqS6XSqO",positivo
861199100624207872,@bihancadiaas Poderiam ter exibido :(,negativo
860172136765431808,Adivinha quem n sabia nada da prova de arte e na hora se fudeu??????   Eu :(,negativo
858795525784702977,Já quero o fefe cmg :(,negativo
859695294937804800,Procura uma Actualização Científica para evitar a suspensão do seu CAP de TSST? Temos a solução ideal para si :)... https:t.co8snelAudJ1,positivo
858827899591208961,"Ia fazer quibe de berinjela, mas não tenho todos os ingredientes. :(",negativo
860434994078134272,9 meses sem meu vôzinho hoje :(,negativo
860430199208497153,"minha mae me fez levantar mais cedo pq hoje meu pai vai sair antes, já to pronta e até agr ele n levantou :)",positivo
860470023030276102,o filme meu deus eu vo da um tiro no cu dele :( https:t.corC2MNcTrKV,negativo
860206916391378949,"Se nao fosse eu hoje tinha mos teste de frances , agradeçam me turma ! :)",positivo
859400732688175105,Meus dedos são estranhos com elas cortadas :(,negativo
859741764843950080,Amor :-) https:t.coa3YzUrWneD,positivo
860142295164825601,"@IsabelaICamargo, sou fã do seu trabalho! Muito obrigado por representar tão bem o Sul do Brasil! :) Abração.",positivo
859061134955085825,Feriadão é só pra quem trabalha :) https:t.coLO5igK3z4a,positivo
860706822117896192,o sorriso :( https:t.coiFYIr40Ho6,negativo
859319865534017540,"Dia livre e eu na escola, adoro a minha vida :)",positivo
861303382182694918,@cahcildis So se for agora :-),positivo
860798690876956674,Luciana já chegou no Brasil :) Eu chego por lá só dia 17 - terei uma agenda completamente https:t.coj8m6uKSJf7,positivo
859637763154604032,"e eu sou aquela pessoa que ganhou, n soube administrar e perdeu tudo kkkkk :( https:t.coAJXihboCuq",negativo
860951205043998721,https:t.colACIYcoXjc assistir seus amigos e ver o quanto são lindos artistas faz um bem para a alma! :)... https:t.cohn74nQh5Hl,positivo
859620164760895488,@GpeSixto De nada :),positivo
861204767867121665,@lucassmagro os melhores* :),positivo
860101216914878465,@queroviajarmais Embarcamos hoje a noite :),positivo
859248194588377089,PORRA BICHO TU NÃO VAI PASSAR DO TETO CARALHO PARA DE FAZER BARULHO EU QUERO DORMIR INFERNO :),positivo
860316802613747712,Será q vai tá disponível só no spotify? :(,negativo
860337059755696128,@AndarilhoGPGUIA @FabiMorennoGp queria que passasse aqui tb :D nao fez video com ela ? :) eh boa como parece ? :),positivo
861302818921226240,@beta_silva2 Fala logo que não foi só selinho :),positivo
860696634153422849,Aquele leve desespero de quem ia ficar sem carregador e sem sono à noite toda :) https:t.coIWtFQBnZhM,positivo
859794271012081665,@mkarolqueiroz e aquele porta retrato? é da target? :),positivo
860202900148146176,"@visitesaopaulo Vamos adorar receber a visita de vocês, afinal, fazemos parte da história de SP há mais de 30 anos :-)",positivo
860700259089043456,@JorgeCecatto Dá um Tchau nela :),positivo
860440827616784384,Ultimo ano da faculdade e eu parei :( https:t.co5Ib7qPXcOS,negativo
858875520980852736,@MRFF243 E esse seu chapéu estiloso da foto? Gostei muito! :-),positivo
860432194963165184,@pitabelmonte Bom dia amiga Dulce :),positivo
860217170449637376,"@junyamota_ Por favor, não vai ser pé frio domingo não :(",negativo
859840258292297728,Acho que amanhã estou sozinha em casa :),positivo
860949823046000641,@singshoran po bicho te aconselho a não ver então... eh mt sofrimento :( :(,negativo
859539033764114432,@fernandoomega25 Agradecida :),positivo
860449033747398657,Hora de começar os trabalhos #SENSE8ISBACK #Sense8 #2Temporada Só 10 episódios :( https:t.coCYiMBY3PGK,negativo
860106141572845568,Maravilhoso seria se alguém adiantasse :),positivo
859189972984897536,@pqp_tefsss Já te mandei 300 mensagens lá :(,negativo
861244949597224963,"@DaniloGentili Bom,acho que você vai me entender. :-) *-*",positivo
860707248640847873,lucy é um nene :(,negativo
860313735755378689,Mandei um áudio pro Mateus pra ele ver como tá minha voz e ele riu muito de mim kkkkkkkkkkk :(,negativo
859960075510796290,Como seriam os pesos e medidas do Judiciário num mundo menos imperfeito? Tem vídeo novo no canal :) https:t.coHuqWmM0n53,positivo
860499956297236481,Sol e chuva :),positivo
860076752256856064,Boom dia :),positivo
860470165850423298,@smurfancha mozi eu to sem internet no celular AAAAA :(,negativo
859772348051881989,Omg perdi a chama com a Ana :(,negativo
860691163413663744,Minha mãe ta querendo mudar daqui :( eu amo Itaciba gente socorro,negativo
861324435458064384,@Don_Miguez Bem visto. Até lhe está a faltar o cabelo nas mesmas zonas. :),positivo
860500796810592256,"@makenomistakeno não, só fiquei pasma pq tem gnt que prefere ver as crianças em orfanatos do q no seio de uma família com amor e carinho :)",positivo
860458961136431105,@SaraRsrs Eu tb estou péssima...:(,negativo
860211838209884160,@weirdo_psycho felizmente criei a mania de sempre que vou comer já coloco no app ou acabo esquecendo e me perco toda :(,negativo
859126714357739522,"Vida de adulto é horrível, posso nem ficar quietinha em casa passando mal :(",negativo
860496050880225280,"@dutello Olá, o Luiza Resolve me disse que esse pedido já foi entregue. Se precisar de ajuda em algo, me chama. Bjo :)",positivo
860324947322953728,hoje o dia foi louco. :-),positivo
859329217925918720,@miudaaa sempre atenciosa. Obrigado :),positivo
859404460019331072,"@_naatthy Mas tudo dica só em pensamentos mesmo, nada de ação :(",negativo
860970077314842624,@kccjournls sim socorro :( shawren eh lindo demais eu não aguento meus pais,negativo
859711464466153473,@_matgraz puuuuutz esqueci de baixar os ep hj pra vê no trem :(,negativo
860467525888471040,"@vaneessaborgess Eu tenho, só não tenho saúde :(",negativo
859057194125406210,"Minha cachorrinha criou um filhote, só que nasceu morto : :(",negativo
860754253887016960,@CindelForBTS @bts_bighit so pode votar 100 vezss por conta? Meu deus! :(,negativo
859395176510435328,"Ontem assisti Ex_Machina e A Garota Dinamarquesa. Recomendo, ambos. A @pcarvalhojp falou de Ex-Machina lá no https:t.cofoVLFBwSEc :)",positivo
859182631493259264,@AnnyLancellote8 @JBprojetoo2 @karolribeiro28 Sim :) Acho que usei as palavras da forma errada. #BTSBBMAs,positivo
860723841164824580,@tatah_rezende Esse pipi dog n me serviu... :(,negativo
860356666340061184,"@Camila_Cabello poxa bebê segue logo a Lara, eu não quero silenciar minha amiga, mas ela ta enchendo a timeline de spam :)",positivo
860332752536834048,#ProgramaDoPorchat começou o melhor programa :),positivo
860831418263506946,@BladecitoLOL @teamx6tence Felicidades Bladee :),positivo
860326821686116353,Descartes. Vocês deveriam ler um dia. :),positivo
861285043163025408,"@believesingle BTS stan do Brasil, milagre eles terem voltado pra cá, normalmente grupo grande de kpop nao vem :(",negativo
860636026414534657,Eu arrumei uma dor horrível na coluna :(,negativo
861224041256022021,Ontem meus cookies deram errado não entendi pq :(,negativo
860038313318768640,"@fdspatd Obrigada, digo te o mesmo :)",positivo
860287872976506880,E essa cena :( https:t.coLQqQdZsz3R,negativo
860579912154963968,Hoje AZ DE OURO e RECANTO FARIA LIMA :) https:t.coIa88JqJoO0,positivo
860771988742299648,@MFoungbe @libe G.Gelta :) nom de code,positivo
861025298107813888,@malu_lucci tb te amo amor :),positivo
859186580375949313,Já vou começar minha semana com cinco aulas de matemática :),positivo
859529734023204865,@anacrisss_ é serio eu quero mesmo :(,negativo
859054849127833601,"Por fin es #LUNES, brinco de #alegría! Ummm, es festivo #fitness  :-)  #InfinitFitness #gimnasio #salud #enforma https:t.coPXIU9nLXUi",positivo
859189543471386625,E saiuuu!  Esta é a primeira resenha de meu livro :) https:t.coG1ldV0Nw4J,positivo
860841972810088449,Não acordei pra ir no Sesc :(,negativo
859149026079510528,@MissAntoinette_ A cute piranha :),positivo
859025211433390083,sonhei que meu irmão tinha voltado e agora não consigo parar de chorar :(,negativo
859372213572706306,Cadê a gata pra me fazer dormir :(,negativo
859687006430953473,Olá a quem está na aula a tentar arranjar bilhetes para ir à final da Copa del Rey :),positivo
860466110260547586,@signofttae infelizmente nao :(,negativo
859004900902096896,@leticiaftrindad Eu n tou :(,negativo
859748344293470209,@miyakke1 poxa hauahauaha :(,negativo
858896500562292736,@shwnlmj Hum confortável :),positivo
861307795525783553,Rompi as calças no rabo a meio do cortejo :),positivo
859835259600478213,@Imjsecret pedindo desse jeito eu fico triste :(,negativo
859373818061737985,@Rubens_Santos13 a culpa é sua :),positivo
859024847623663616,"chupem, não me chamem mais psicopata :) https:t.cooM75G0WQkQ",positivo
859142556407525376,To triste Nao tenho mais contas do facebook pra votar pelo site :(,negativo
859416509625634816,"@KMMenna Kaoê, no momento não está funcionando automático, você tem que preencher os campos manualmente. Estamos vendo isso c o Linkedin :)",positivo
859929660133703681,É incrível quando fazemos algo por amor sem esperar algo em troca o resultado vai além de tudo que imaginamos :),positivo
860525439915360256,Meu pai é um grande babaca :),positivo
860316557276307456,@princesoshawn Saudades... :(,negativo
859387203776106496,ja estou com saudade :(,negativo
859759285517070336,@MatheusO94 Podem aparecer por lá qualquer hora! :),positivo
859277335996096512,@Vulgoo__k Af não rir kkkkkkkkk :(,negativo
859140476959690753,@antoniopedrosoo @GIRLposts Nadinha :),positivo
860882071614574592,Agradeço a Deus por mais esta bênção. .....obrigado Jesus......:)  agradecendo a Deus,positivo
860504133685714945,@kvmnamjoon Minha mãe ta no 3 da primeira temporada ainda kkkk ja to ansiosa para ela assistir e ver a evolução dos personagens :),positivo
860331477883650048,@Wickedbeatles eu digito as letrinhas mas n aparece nada p confirmar :(,negativo
861315067954044929,"Galera, acho que o vídeo não vai sair hoje, vai atrasar de novo hasuhau. Amanhã no canal :)",positivo
860127667588186113,"@ndantas @claudiof @BlnaryMlke @joaomvfsantos Dude, dois anos é uma eternidade. Se achas que estás a dar um prazo curto estás enganado. :)",positivo
860580361801216002,"Agenda Angeloni, todo sábado :) https:t.comwBG4DUjVW",positivo
860937332886843398,"@_J00r_ @esteeoluan Mas tipo nao sei, pq o do rio agr se chama metropolitan entao nao sei :(",negativo
860913815281557504,@sidao_sidney Tá mais dinâmico e você tá mais próximo dos inscritos :),positivo
861085046454837254, quero dormir agr :-(,negativo
859718501853954050,@Raikon_Junior Fazer oq :(,negativo
860416954376630272,@odracarys bom msm vc n me expor :)  sim é mesmo,positivo
860124766283464704,#BTSBBMAs dei um apelido pro coelho João Biscoito   Biscoito+Coelho= Biscoitelho :),positivo
860507173461385218,no ultimo video do assistindo o felps ta com a unha pintada :),positivo
860202313612505088,@MetodistaArg se agradece RT! :) https:t.co0fBrxyalDm,positivo
860830738958217216,@deedumore Acontece bastante :(,negativo
859887932500520961,@hillarysharon Tudo e vc? :),positivo
861055324660412417,Amanhã vai ser a minha primeira final q eu vou e o primeiro clássico :),positivo
859622768219959301,"Queria muito, mas muito mesmo ver o @SodaCirque7d, mas acaba dia 14 e chego dia 22 :( AYUDENME POR FAVORrrr",negativo
859985589185261570,@mariobautista_ Que me ames :(,negativo
860677240169910272,Delaney :) https:t.coXIAv5m0kz0,positivo
860832876908204032,@SkyzoxF go la dessus :)  https:t.coMiUaVoMgzW,positivo
860690589486125057,"@idfkxo nossa, eu não consigo ir no banheiro quase nunca :( é horrível mas não quero me tornar dependente de laxant https:t.coCevYTm6ua8",negativo
861298875554033669,@luansantana amooooor :(,negativo
860360168730755072,"O problema não é vc ser sentimental , o problema são as pessoas q n ligam pros sentimentos de ngm :)",positivo
858940091674357760,"@CanalFox_br Tem como vcs passarem filmes antigões anos80,70,60, etc? Muitagente gosta e ta em falta os classicos,vcs ganhariam audiencia :)",positivo
859333121413718016,@GhostUEP ghost vc conheçe o sol?ele fica em cima da jente vai la tomar um pouco :),positivo
859599170344284160,@lulgomes N é esse n... É o do cu mesmo. :) bjsss,positivo
859820740098625536,como eu andava bem de skate :( sdds,negativo
861013947125727233,@suribh_ literalmente um cocoooo :),positivo
860890084853383168,@jaojaomoura mas queria ter ido :(,negativo
859842278352969731,Deus está contigo! Sabe porque? Ele falou que estaria conosco até quando ele voltar para buscar sua Igreja. Tudo isso vai passar. :),positivo
861036353848528896,"@ju_pimentaa parabéns!! tudo de bom, mt felicidades :)",positivo
859248310393163776,Boa noite :) https:t.co7u7GdxnTgC,positivo
860201831166877696,desisto da vida :(,negativo
859421865567297536,"@upgaming @moche_lplol Obrigado pelo feedback, e aguardo com expectativa pelos resultados do workshop :) https:t.co9buSmZxaXR",positivo
859189981394472960,"@UnicadoLuanR Tadinha, espero que no próximo ela vá :(",negativo
860581566371713024,Acabou o primeiro jogo do camp ! 16x1 ! Jogamos agora só as 20h :),positivo
861302481678209025,Meu prazer é te adorar Senhor :) &lt;3,positivo
860243220864921600,@moni_torrese Decidí volver aquí hahaha :),positivo
860141834386976768,sdd de semi :(,negativo
861275269784588289,Adicionei um vídeo a uma playlist @YouTube https:t.colL0UkWNz5m NaçãoGamer eeeeeee :)!!!!,positivo
861284608834502657,#MLB 3x0 na primeira entrada!! Shades of 2016! Santana who? Gostamos!! :-)  #WinDanceRepeat https:t.cosvwjRWxfhq,positivo
860825029646450689,PerPETuate em mais uma Feira Animal Oeiras 2017. Visitem-nos até às 18h :) https:t.coFnGPt1eZaD,positivo
859053021090721796,sobre minha promessa de chegar antes das 6h: cumpri! cheguei 5:30 :),positivo
861264570043838465,@voteshawnbra @DirectsSquad Gentee sigam o projeto eles são uns amores sz e estão sempre nos apoiando :) MENDES ARMY WAKE UP #ShawnBBMAs,positivo
858842619941662720,primeiramente fora themer! :-) - As pessoas tendem a criar regras para os outros e exceções para elas. #umRei,positivo
858869092773703684,Se vc nao souber o que twettar dê RT e Likes nos Tweets dos amiguinhos :)  #BrazilLovesJacobS,positivo
860956519944384512,@BraisRodrguez1 Obrigado :),positivo
859289919700717568,"Boa noite, meus queridos!! :)",positivo
859760713149108225,eu só queria que juliana e amanda morassem em sp :-(,negativo
859263395782111232,amo perder o sono! amo :(,negativo
859732855370502144,Nem tive tempo de lanchar hoje :(,negativo
861259341164400641,Eu qria mt q minha mãe deixasse eu ir p RJ passar um tempo c minha tia p eu poder conhecer o idiota do Matheus :(,negativo
860597345825824768,@inessofia2102 @rafaasobral É verdade :),positivo
860592068619644928,"@varetinha taaa, obg :)",positivo
860678816066404352,@PJiminLoves Kakakakka É um apelido fofo que minha amiga colocou :),positivo
858976783986810880,@ManalAdilism Acha :(,negativo
858886362002534400,@daniss_m @bela1908 Coleeeeeeee :( to triste. Bosta viu,negativo
859100116623470592,I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs quarenta&amp;seis ah não envia po :(,negativo
860860772943106048,@Nezocass Vou para cabo verde :),positivo
859575300484681729,@viniciusabdall4 mas dá pra vc convencer ela a não pegar :( e dps ela te ajuda na guerra e vai embora com o Lambert kkk,negativo
859131125414998016,Já chorei é ninguém ficou sabendo apenas meus sentimentos :),positivo
859700998666944512,"@Nudelas Bom dia, Diego. Não vai rolar o ensaio da Gm4rin4 no site mais? :(",negativo
859757289531744257,alguma exposição bem legal rolando aqui em SP? tô por fora :(,negativo
860867428745662464,"VÍDEO NOVOOO o!  https:t.codeFpwYgJfc  SUA AJUDA É PRECIOSA, DEIXE SEU #RT FOFOS! :)",positivo
860920758197002240,tô sozinho em casa até amanhã :(,negativo
861283381354655744,"@forwoodley Acho que sai essa semana. Eu vou assistir só no canal mesmo, minha TV não pega direito :(",negativo
858999455659548672,"No dia do trabalhador, uma mensagem a todos! Ótimo feriado. :) https:t.coXyAIAEvdIH",positivo
859128639597801472,Todo mundo saindo e eu em casa sozinho jogando LoL :),positivo
859545761167663104,@julia_nyy Um dia se vai me empresta ele :),positivo
860954723003895808,"lá vêm as benfiquistas citar aquela merdas, vão dormir e não me chateiem lindas :)",positivo
860214746880106496,@NattPaees Queria está aí :( Fala pra ele que depois quero cvs com ele,negativo
860947467822673920,vou fazer um thread porque não tenho nada pra fazer :),positivo
861201974976540672,Isto deixa-me tão triste. :( https:t.couZKrL32oYH,negativo
860873953576980485,meus pais sao lindos :( https:t.cospo0vcp1o3,negativo
860977843009933313,Tenho violão e violino e não sei tocar nenhum dos dois :(,negativo
858886862550728704,Pelo jeito montar uma dupla pra cantar Boi Soberano nos bares vai ficar pra próxima :(  @fckyoudan,negativo
860843478942699522,@bieberinfobr Tudo depois da tag anula o voto :(,negativo
858796648524378112,Que sensação horrivel :(,negativo
859145117957009409,@firewithins @_dosetimoandar queria :( mas meu gato é muito briguento,negativo
859721803484327936,Eu não to ligando pra nada :),positivo
860630244927164416,@spn60470030 Famosa jibcon que espero desde janeiro :) vou tenta cobrir cada segundo do painel cockles duvido que c https:t.co89IMzGjKzx,positivo
860607156235759621,"Oi, @dani_califor. Nós temos o Serviço de Psicologia. Entre em contato e saiba mais 3439-6444 :)",positivo
859029077910597633,@willmesmo pelo menos teremos $$$ e folga depois :),positivo
860978589575131137,@QueenOfRays Bom dia :),positivo
860071377210023936,Vivi so cute :) #oohsehun https:t.con5JFm5Gc1o,positivo
859127511120326659,@brunexxgirexx @Vasco_Pratas23 Eu não costumo baitar musical.lys :),positivo
859421885007790080,"Bio-concreto: quando o ser humano quer, as ideias boas surgem. :-) https:t.cojspOiA9SPb",positivo
860919045624909825,@AvadaKedavra_BR Hahahaha queria ser amiga dele :(,negativo
859023949514125313,@egarciaprieto11 @teresa_hernaez @JulioBasulto_DN @miranda_trauma @carloscasabona Nada que disculpar! :-),positivo
860801212295335936,um bebê brincando com bolhinhas :( https:t.cozrij927VOb,negativo
859837624260993034,O dia começou ótimo e vai terminando uma porcaria :(,negativo
858808753377955841,@cyllborg não tenho :(,negativo
859898833718755328,meu wtsp não voltou :(,negativo
858857441416622081,:) esperando o remédio fazer efeito :),positivo
860244533774348289,as vezes eu só queria ter uma amizadenamoro igual do palearcticboy e do pesposito :(,negativo
860317916486565889,@jpjoaopedro456 poxa...Eu perdi o primeiro ep. :( Vou procurar no YouTube...Obrigada por me avisar.,negativo
860100758347411456,@carlosemachine @DarkSideBooks saudade das suas indicacoes de livros. :),positivo
860259786574712832,hj eu tô triste :(,negativo
860249138226769920,@fdtxau Nem toda a gente é de artes ok? Pelo menos ela tentou :),positivo
860862438283124740,"@onceuponlanap aaaaaa meu amorzinho você nunca me incomoda, gosto bastante de falar com vc!!! :(",negativo
859008346908532736,foo :-) : 4e298fc6-3d71-4228-8831-e1fea79b1d4b,positivo
860241708210159616,@gabitchxz Não é fácil msm :(,negativo
860510508579004416,"a carinha dele, gente que sdd :(",negativo
860675534698708993,@yuritaglieri aaaaaaaa obrigada :),positivo
858924045177409536,"@oaugustoassis @may_sigwalt @atatianyLeite Vamos, só marcar o dia :) essa semana?",positivo
859911257276678144,@mcnodexyz Kkk meu sv tem 83k de creditos nao comprei nd foi só os players comprando vips :),positivo
859054149123678208,"@milaproud não, é só topper :(",negativo
861086657373773825,"@Saraiv123 Sou cirurgião plástico. Uma hora sua grana acaba, e a minha? :)",positivo
860894933078728704,"@ru10_slb o presidente do Marítimo dá-se bem com todos, desde que lhe comprem jogadores... :)",positivo
860328244813471744,Muito :( https:t.cohWNq2aB070,negativo
859019486770466817,"@GIRLposts @Joao_Valdez07 oi, essa serie é boa e a gente vai ver mt certo na prox vez que a gente se ver, ent olha esse mini spoilerzinho :)",positivo
859357356580360197,@thirlwaz :( obg Lala,negativo
860287089614761984,"Acho que se um dia eu perder minha avó, eu vou pra casa dela e não vou sair de lá nunca mais. Não vou saber como seguir sem ela. :(",negativo
859549684809035776,@_cacausus to com sdds :(,negativo
859929212865662976,Acho que até meia noite vai me dar fome :(,negativo
860620501412139013,ai que lindas por favor :( https:t.cok8yCena9AR,negativo
860218292581142531,"Hoje estamos o 1, acabou a pipoca! :( O filmaço Os Fantasmas de Scrooge começa às 16:50. https:t.cowN3SPeLBiB",negativo
859780533764706304,@babi Ali na Kalunga (embaixo do boulevard shopping) Sempre tem promoção de impressora bulk ink. Ai pro seu lado acho melhor lugar. :),positivo
859582720514695173,Vou preparar uma tabela de acompanhamento com todas informações :),positivo
860592383939014656,Queria voltar ao dia de ontem :(,negativo
861035613071568896,unf porque não sou obrigado a seguir quem não me segue :),positivo
859041884005707778,"@GoDaddyHelp acabei de enviar o email, obrigado! :)",positivo
860011670290272256,"Estou perdida nessa votação pq faço parte dos fandons,então estou votando em todos,que vença o melhor :) ;) #BTSBBMAs",positivo
859181294533697536,"@CludiaRocha12 SM conheci -te na natação ahah, adoro as fotos q tiras e és mt simpático :)",positivo
859839404269084688,agr arrependo me de ter apagado a outra conta porque vou ter de começar tudo de novo pqp :),positivo
860288832218042368,Meu mais sincero ATA pra você :),positivo
860693150955917313,gente :( https:t.co2XfombIMvI,negativo
860852214079815681,@RitiMenezes O importante é continuar sempre a aprender :),positivo
860691481618722816,@Barretolorenaa tô precisando de moletom aberto :(,negativo
861015903252750341,Eu desafiei Swarrow nest 70 e venci :) Vamos jogar! #BrainWars https:t.cou5vGNYjfS4 https:t.coKFgwLX4R46,positivo
860157710901411840,Bravo @ZanMahnic :) https:t.comQAdl73mZb,positivo
859650550190788609,Quem já usou? :) TEM AQUI: https:t.coZQzZk2AYIx  E também pelo whatsapp: (11) 998176681 https:t.co8MBI78V1Hy,positivo
861012459934670848,@Annenberg21 obrigada :),positivo
859607135805726720,eu esqueci de dar parabéns pra @andrezza_scfc :(,negativo
860157790911959041,"@isasinay Olha, la fora a moda era justamente estampas de bichinhos. H&amp;M, Zara, todas tinham. Só chegar aqui :)",positivo
859582620446990336,"Vish, :) hehe. Encontrei por aqui meu crachá de Estagiário na CGVS (Coordenadoria Geral de Vigilância em Saúde).... https:t.cof80wVtyUuq",positivo
859083403093790722,"@MiiH_Depp na real vai ser o começo da aventura final, digamos assim, vai ser uma trilogia que vai encerrar a história :(",negativo
860532251502813184,"Sim, militância e alegria caminharão juntas no dia 1806! Data da nossa 21 Parada #OrgulhoLGBT de #SãoPaulo. #paradasp Retuitem! :-)",positivo
860801539690176512,"@Leonor_bn Porque entendo o facebook como uma rede social perniciosa, desde há anos. E espero que ninguém te ensine. :)",positivo
860604288648785920,"@miteixeiraaa agr já n é a mesma coisa, os teus textos faziam sentido antes :(",negativo
860893959312355329,"Bom almoço p fazer, pedida de hoje miojo :) https:t.coec2xSsCCrV",positivo
859635042003431425,"Se somos nossos erros, nossas escolhas, nossas dúvidas, nossos sonhos.. Honestamente? Não sei quem sou :(",negativo
859838614087376906,@nandacastilho mundo moderno. Amo! :),positivo
859402123351658497,@ClashRoyale No br :(,negativo
858828825215610880,"aí tu tem certeza de que algo vai acontecer e puff, nada :(",negativo
860049684110471168,@LeuhGube https:t.cok7qQ0p00Qe ou https:t.co4IWLGlAR8s par exemple :),positivo
859280618978279424,@jmeramos @ElisseJoson Super ganda :) :)  MCLISSE AtNatasha,positivo
859737116712071169,Bom dia turma do pedal. :),positivo
860322706587340800,Primeira vez que vejo o santos ganhar no ano :),positivo
859391568565997568,Jorge  vamos ali esconder um cadáver qualquer dia desses :) https:t.coDnEa98upP3,positivo
859231070411214848,Aquela bad de dormir sozinha dps de 3 dias dormindo com o namorado :(,negativo
859398991917744128,E quando a pessoa acorda tarde e ainda continua morrendo de sono?? :(,negativo
860949753999314944,@gabriellima97 Ahahah que azar mano como o torino levou vermelho pode ser que haja reviravolta :),positivo
860634516460896261,Só queria companhia hoje pra fofocar comer e ver Netflix :(,negativo
859530155752120320,eu te acho um lixo não sei como voce tem amigos sua...  VEI EU ME PERGUNTO O MESMO TODOS OS DIAS :( pergunt... https:t.coQUasbAj7MS,negativo
860980185981702145,aqui as coisas estão dificeis :(,negativo
859197980116746241,"Bem bom :) (@ Tampa - Restaurante e Petisqueira in Penha, Santa Catarina) https:t.coCfppdaU7zu",positivo
859015552941084672,Um ótimo feriado :) https:t.couNRvzbpRMb https:t.coHVe8yyvmMi,positivo
860788739412504576,Temos o quarto de sonho para a sua princesa :)  #interdesign #madewithlove #myhomemylife #apaixonesepelasuacasa... https:t.conDVrYFQPCv,positivo
859038828258111488,"O club penguin demora mil anos a fazer download percebam que eu tenho saudades daquilo, mas dizem que agora está uma bosta :)",positivo
859539287502725120,Veja quais são e aprenda a fazer! :) https:t.co8AKJDZ7hrz,positivo
861315057711501313,O dia tá tão bonito :),positivo
860420347992186882,Depois desta ficha só me apetece chorar :),positivo
860845034698047489,@GUGZZZZZZ porque vou sair :),positivo
859766518002876416,@MiihNogueira_ Bom diaaaaaaa :),positivo
860376289676492800,sabia que nego iria curtir haha sdds :(,negativo
859851057379381250,só sai já dps dos Guns :(,negativo
859831573339938818,@nngquersabersrs Ik baby :( mas ouvir te cantar é um privilégio,negativo
860454308508299264,@nanacferreira podia ser uma Leonor Pinhão e ai ficamos sempre na dúvida :),positivo
859533344014561280,O meu  :)  é do tipo  fiz merda,positivo
859853550767288320,".@suppbruh_ estou feliz p estares feliz, adrt miga :)",positivo
860141890687168512,Eu a achar que jogo bwe :) https:t.co09iYCYED11,positivo
859009631338844161,"@TheNandyDiaries Tá, a gente marca pra eu falar na tua cara que você tem problema de interpretação. Beijos e vai enche do saco de outro. :)",positivo
859027406971174912,@lui91262240 Espero gostar mesmo :) O que é que começa às 16h ou as 18h? Estou bué a toa em relação a Beach Party ahah,positivo
861094185625161729,Solteriito :),positivo
860594859312377856,@SHSpatFB @stevensonhs EIU BABY!!!! Go Panthers! :),positivo
858947380170944513,@ZeraidC @gustastockler obrigadaa :),positivo
859530649560113152,Acabei aqui partiu para as outras contas :),positivo
860584949522497537,Este domingo celebra de forma especial e oferece o nosso Xperia XZ!  Feliz Dia da Mãe! :) &lt;3 https:t.cop9qIgEO8RG,positivo
860334608847695872,O cabelo da vanderleia e muito bonito e ela canta muito :) #programadoporchat,positivo
858964530407362564,queria muito dormir :(,negativo
861268172514709505,@cbraghetta brincadeira amoooo ela :),positivo
860847136409346052,@brstuff Bruxo :),positivo
860052898134339584,"@xsuckitt Eu tenho entrega de trabalho hoje, então nem posso faltar :(",negativo
859116181919342592,Pa esta gripe :( https:t.coo6Q696YyWu,negativo
